time,Open,High,Low,Close,Volume,returns,volatility,price,quote_qty,is_buyer_maker,quote_qty_cal,Short_MA_6,Long_MA_13,MACD_613,Signal_Line_4,MACD_Oscillator613,Short_MA_12,Long_MA_26,MACD_1226,Signal_Line_9,MACD_Oscillator1226,atr,highest_high,lowest_low,%K,%D,upper_band,lower_band
2023-03-22 18:00,28500.4,28881,27769,28017.8,208685.849,-0.016919298,0.005028753,28342.19304,20084.53338,753556,5914614616,28334.62227,28289.43243,45.18984638,85.2346151,-40.04476872,28297.70486,28194.75171,102.953151,98.8466415,4.106509495,275.6571429,28881,27769,22.37410072,58.22855284,28582.47683,27854.85301
2023-03-22 19:00,28018.9,28020.3,26620,26654.1,215182.357,-0.04867263,0.0119486,27297.19269,21729.70492,747910,5873874263,27854.47305,28055.81351,-201.3404564,-29.39541348,-171.9450429,28044.84257,28080.62936,-35.78678644,71.91995591,-107.7067424,367.7785714,28881,26620,1.50818222,30.48588661,28727.97462,27633.27604
2023-03-22 20:00,26653.3,27372,26590,27295,82764.427,0.024045081,0.013346046,27020.60712,15751.6412,311448,2236345066,27694.62361,27947.12586,-252.5022557,-118.6381504,-133.8641053,27929.48218,28022.43459,-92.95241508,38.94548171,-131.8978968,418.1928571,28881,26590,30.77258839,18.21829044,28883.51526,27377.32031
2023-03-22 21:00,27294.9,27425.3,27056.4,27065.3,40658.496,-0.008415461,0.013413754,27245.33148,13557.46272,183470,1107754201,27514.81686,27821.15074,-306.3338776,-193.7164413,-112.6174363,27796.53107,27951.53574,-155.0046607,0.155453231,-155.1601139,428.5357143,28881,26590,20.74639895,17.67572319,28942.05828,27241.2053
2023-03-22 22:00,27065.3,27224,26956.3,27189.2,26901.703,0.004577817,0.013488273,27107.52011,8372.275576,126991,729238455,27421.78347,27730.87206,-309.0885898,-239.8653007,-69.22328913,27703.09552,27895.06642,-191.9708969,-38.26981679,-153.7010801,434.9642857,28881,26590,26.15451768,25.89116834,29000.92621,27085.52074
2023-03-22 23:00,27189.2,27333,27169.1,27233.8,18277.151,0.001640357,0.013456584,27250.73945,11443.29012,93277,498065879.8,27368.07391,27659.86177,-291.7878589,-260.634324,-31.15353496,27630.89621,27846.08372,-215.1875105,-73.65335553,-141.5341549,435.3428571,28881,26590,28.10126582,25.00072748,29016.18519,26978.95616
2023-03-23 0:00,27233.8,27421.8,27178,27305.6,23014.289,0.00263643,0.013468975,27317.24972,15713.14646,101329,628687079.8,27350.22422,27609.25294,-259.0287233,-259.9920837,0.963360378,27580.85064,27806.04789,-225.1972503,-103.9621345,-121.2351158,443.5071429,28881,26590,31.23526844,28.49701731,29015.17141,26896.2507
2023-03-23 1:00,27305.5,27309.2,27101,27137.9,15997.838,-0.006141597,0.013503878,27222.09802,9965.760342,85499,435494714.2,27289.56016,27541.91681,-252.3566516,-256.9379109,4.581259259,27512.70439,27756.55546,-243.8510665,-131.9399209,-111.9111456,451.5142857,28881,26590,23.91532082,27.75061836,29006.89008,26805.48639
2023-03-23 2:00,27138,27338.3,27130.5,27336.7,11407.743,0.007325548,0.013652817,27254.66889,8895.216426,57784,310914258.2,27303.02868,27512.60012,-209.5714383,-237.9913218,28.41988357,27485.62679,27725.45505,-239.8282607,-153.5175888,-86.31067183,455.6,28881,26590,32.59275426,29.24778117,28991.0994,26730.15431
2023-03-23 3:00,27336.6,27415,27282.1,27343.7,13425.824,0.000256066,0.013648265,27341.38163,9085.913392,71785,367080577.7,27314.64906,27488.47153,-173.8224734,-212.3237825,38.50130905,27463.7919,27697.1769,-233.3849996,-169.491071,-63.89392861,447.9857143,28881,26590,32.89829769,29.80212425,28968.71551,26675.29124
2023-03-23 4:00,27343.7,27411,27231.3,27262.4,13170.433,-0.002973263,0.013652576,27338.65108,10816.09618,73738,360061872.4,27299.72076,27456.1756,-156.454843,-189.9762067,33.5213637,27432.80853,27664.9712,-232.1626726,-182.0253913,-50.13728126,425.5714286,28881,26590,29.34962898,31.61356031,28939.54837,26625.83639
2023-03-23 5:00,27262.5,27680,27262.1,27608,35976.002,0.0126768,0.014007161,27502.96132,16463.40042,138055,989446591.3,27387.80054,27477.8648,-90.0642593,-150.0114277,59.94716842,27459.76106,27660.75111,-200.9900497,-185.818323,-15.17172671,433.4214286,28881,26590,44.43474465,35.56089044,28910.20424,26599.2851
2023-03-23 6:00,27608,27675.4,27540,27632.9,20009.877,0.000901912,0.013999401,27613.99453,11246.72223,112704,552552634,27457.82896,27500.01269,-42.1837281,-106.8803479,64.69661977,27486.39782,27658.68807,-172.2902449,-183.1127074,10.82246248,426.8642857,28881,26590,45.52160629,39.76865997,28874.46587,26585.36152
2023-03-23 7:00,27633,27660.6,27518.8,27616.4,15381.825,-0.000597114,0.013999464,27600.66156,16436.48855,75203,424548546,27503.13497,27516.63945,-13.5044752,-69.52999881,56.0255236,27506.39816,27655.55562,-149.1574606,-176.321658,27.16419745,411.5928571,28881,26590,44.80139677,44.91924924,28831.84273,26573.83416
2023-03-23 8:00,27616.3,27735,27543.6,27621.4,19176.719,0.000181052,0.013968292,27621.6558,17905.83908,89554,529692731.6,27536.92498,27531.60524,5.319739843,-39.59010335,44.90984319,27524.09075,27653.02557,-128.9348237,-166.8442911,37.90946744,345.8357143,28020.3,26590,72.110746,54.14458302,28780.44084,26568.58642
