time,Open,High,Low,Close,Volume,returns,volatility,price,quote_qty,is_buyer_maker,quote_qty_cal
2023-02-08 21:00,22823.8,22977,22813.7,22948.3,9460.536,0.005454832,0.002801071,22913.07681,9705.845101,32037,216769988
2023-02-08 22:00,22948.2,22969.3,22907,22922.9,5351.531,-0.001106836,0.002792934,22946.39725,8487.619414,26342,122798356.2
2023-02-08 23:00,22923,22964.2,22866,22955.9,10440.926,0.001439608,0.002822547,22913.5198,14692.55285,35832,239238364.6
2023-02-09 0:00,22955.9,23007.8,22921.8,22972.3,11618.503,0.000714413,0.002838628,22961.46628,10630.89281,39686,266777864.8
2023-02-09 1:00,22972.4,22987.8,22926.3,22937.2,6594.503,-0.001527927,0.002845897,22957.85842,12662.06972,27942,151395666.2
2023-02-09 2:00,22937.3,22947.9,22787.2,22794.9,12421.502,-0.006203896,0.003109595,22880.57323,10015.54733,51163,284211086.1
2023-02-09 3:00,22795,22804.5,22407.5,22511.6,84167.683,-0.012428219,0.003989252,22562.92068,16665.70514,238031,1899068755
2023-02-09 4:00,22511.6,22611.6,22341.1,22563.9,38897.34,0.002323247,0.004082042,22501.0575,15621.13473,107202,875231284.1
2023-02-09 5:00,22563.9,22635,22528.1,22595.6,14460.954,0.001404899,0.004122251,22582.21331,13359.38207,49804,326560347.9
2023-02-09 6:00,22595.5,22730,22568.3,22710.3,18990.497,0.00507621,0.004358062,22641.52887,13916.36135,54763,429973886
2023-02-09 7:00,22710.4,22731.8,22638.4,22668.7,11641.922,-0.001831768,0.004356759,22670.57376,10157.97519,46061,263929051.4
2023-02-09 8:00,22668.8,22766,22660,22711.9,13736.472,0.001905711,0.004404424,22707.82749,12844.87651,49569,311925436.5
2023-02-09 9:00,22712,22738,22675.8,22731.2,9497.865,0.000849775,0.004421139,22706.36578,9489.209692,37590,215661996.8
2023-02-09 10:00,22731.1,22732.8,22662,22690.9,8940.996,-0.001772894,0.004405819,22698.66062,12222.16031,35410,202948633.8
2023-02-09 11:00,22690.9,22730,22648.1,22677.4,9993.294,-0.000594952,0.004081388,22688.15459,11206.98561,35481,226729399.2
2023-02-09 12:00,22677.5,22786,22550,22700.8,33772.892,0.001031864,0.003954708,22681.30092,13048.83187,90286,766013126.6
2023-02-09 13:00,22700.7,22763,22677.4,22740,16781.23,0.001726811,0.003957355,22721.6812,10932.60428,52258,381297758.2
2023-02-09 14:00,22740,22840,22665.4,22685.8,29402.726,-0.002383465,0.003862984,22730.94154,13730.76542,87099,668351645.7
2023-02-09 15:00,22685.9,22705.3,22550,22603.8,32787.176,-0.003614596,0.003927371,22626.51943,17553.00003,94910,741859674.9
2023-02-09 16:00,22603.8,22614.7,22441.5,22503,38983.488,-0.004459427,0.004013636,22528.18625,25622.70375,107568,878227278.4
2023-02-09 17:00,22503,22591.9,22447.3,22533.8,26927.419,0.001368706,0.003781119,22518.46802,12284.64617,75090,606364223.7
2023-02-09 18:00,22533.7,22595.2,22462.3,22512.1,19983.799,-0.000962998,0.00378085,22530.89841,12297.16117,63412,450252945.1
2023-02-09 19:00,22512,22526.2,21862.1,22027.3,126897.186,-0.021535086,0.005919118,22132.59946,18087.25145,326791,2808564590
2023-02-09 20:00,22027.3,22074.5,21817.5,21989.5,55980.087,-0.001716052,0.005884316,21954.63115,13710.43615,150927,1229022162
2023-02-09 21:00,21989.5,22001.5,21689,21849.2,60974.492,-0.006380318,0.005956168,21838.46974,14292.546,158695,1331589599
2023-02-09 22:00,21849.3,21949.9,21684.7,21762.7,31791.203,-0.003958955,0.005901809,21833.9496,13781.1466,98396,694127524.2
2023-02-09 23:00,21762.8,21846.6,21737,21793.4,17052.121,0.001410671,0.005445138,21808.13838,9672.845169,62516,371875014.5
2023-02-10 0:00,21793.3,21877.6,21751.1,21819.2,16587.693,0.001183845,0.0054077,21826.57699,10923.45173,53934,362052558.4
2023-02-10 1:00,21819.2,21892.7,21792.1,21890.4,10975.644,0.003263181,0.005478678,21847.77527,10129.06593,38589,239793403.5
2023-02-10 2:00,21890.4,21933.8,21848,21912.4,9708.212,0.001005007,0.005291178,21892.08331,12967.57491,32321,212532985.9
2023-02-10 3:00,21912.4,21922,21811.9,21817.5,8602.077,-0.004330881,0.005322052,21860.72984,10026.96948,34392,188047681.3
2023-02-10 4:00,21817.5,21823,21697.2,21781.1,16903.923,-0.001668385,0.005247079,21778.43994,10660.25839,54663,368141071.7
2023-02-10 5:00,21781.1,21837.4,21595.8,21790.7,28748.969,0.000440749,0.005235856,21754.69045,13543.1622,77232,625424921.4
2023-02-10 6:00,21790.7,21872.8,21769.5,21871,10141.286,0.003685058,0.00539352,21838.63854,11186.38303,36071,221471879.2
2023-02-10 7:00,21870.9,21914,21821.5,21901.9,12736.088,0.00141283,0.005436127,21865.19006,10246.54323,43105,278476984.7
2023-02-10 8:00,21902,21917.8,21854.9,21882.1,9635.426,-0.000904031,0.005401598,21883.57514,17626.18864,40233,210857568.9
2023-02-10 9:00,21882.2,21897,21804,21810.1,9868.299,-0.003290361,0.005344366,21857.41914,11153.20917,39409,215695547.4
2023-02-10 10:00,21810,21846.3,21791,21841.7,9013.633,0.00144887,0.005401003,21815.83025,10510.90886,32875,196639887.5
2023-02-10 11:00,21841.7,21841.7,21707.2,21726.6,19865.536,-0.005269736,0.005441507,21772.4208,13963.72539,70999,432520809.2
2023-02-10 12:00,21726.7,21784.4,21675,21711.8,18464.665,-0.000681193,0.005415796,21734.42035,10366.75683,64565,401318790.8
2023-02-10 13:00,21711.8,21820,21707.8,21760.2,18032.269,0.002229203,0.005445413,21777.57445,10762.67153,53244,392699080.7
2023-02-10 14:00,21760.3,21883.2,21747.9,21835.9,23598.642,0.003478828,0.005567591,21826.84555,12589.3695,61575,515083914.1
2023-02-10 15:00,21835.9,21897,21484,21649,60485.451,-0.008559299,0.00347323,21709.84666,13288.82869,164375,1313129866
2023-02-10 16:00,21648.9,21740,21566.6,21602.1,37181.746,-0.002166382,0.003480523,21645.62813,13043.59388,104836,804822247
2023-02-10 17:00,21602.1,21689,21550.1,21684,20169.816,0.003791298,0.003376493,21613.98434,11205.54321,58986,435950087.1
2023-02-10 18:00,21684.1,21729.7,21663.2,21696.2,13946.979,0.000562627,0.00327363,21698.45576,12395.96226,45972,302627906.8
2023-02-10 19:00,21696.2,21794.4,21655,21764,15437.139,0.003124971,0.003338389,21732.88013,10987.82441,43630,335493491.5
2023-02-10 20:00,21764,21785.4,21706,21715.9,7211.955,-0.002210072,0.00335792,21740.82429,9211.118589,30059,156793846.4
2023-02-10 21:00,21716,21719,21405,21521.4,38020.355,-0.008956571,0.003774397,21566.81571,14372.23991,109568,819977989.7
2023-02-10 22:00,21521.5,21633.1,21505.3,21560.5,15344.602,0.001816796,0.003799596,21565.31745,12344.23703,49156,330911213.3
2023-02-10 23:00,21560.5,21649.6,21542.7,21618.6,9306.092,0.002694743,0.003780921,21598.14932,10494.68617,30959,200994364.6
2023-02-11 0:00,21618.6,21684.9,21594.4,21652.4,11482.976,0.001563468,0.003795189,21634.39072,13244.83343,35898,248427189.4
2023-02-11 1:00,21652.3,21694,21605.2,21629.8,9503.984,-0.001043764,0.003794674,21652.90121,17757.76956,29193,205788826.6
2023-02-11 2:00,21629.8,21664.6,21613.5,21645.8,5544.859,0.00073972,0.003684842,21640.19912,14196.05477,19075,119991852.9
2023-02-11 3:00,21645.7,21718.8,21643.5,21668.8,8017.296,0.001062562,0.003676039,21682.3919,9949.197492,25849,173834153.9
2023-02-11 4:00,21668.8,21685.5,21655.8,21680.3,3891.071,0.000530717,0.003682318,21670.18948,7448.095531,16664,84320245.85
2023-02-11 5:00,21680.4,21700,21659.4,21663.3,3483.023,-0.000784122,0.003622976,21678.86031,7897.380133,15056,75507969.07
2023-02-11 6:00,21663.3,21668.7,21643.5,21658,4062.787,-0.000244653,0.003598889,21657.3786,8464.638824,19455,87989316.25
2023-02-11 7:00,21658,21704.9,21630.6,21681.9,6221.622,0.001103518,0.003424431,21666.40396,9176.153623,24606,134800175.6
2023-02-11 8:00,21681.9,21696.2,21670,21678.3,5135.841,-0.000166037,0.003421745,21684.35124,9698.323831,19994,111367380.2
2023-02-11 9:00,21678.3,21693.7,21664.1,21693.6,3400.768,0.000705775,0.003384586,21678.7332,7477.678227,12546,73724342.16
2023-02-11 10:00,21693.7,21694,21646.6,21661.8,5047.697,-0.00146587,0.003284857,21666.89891,8877.932655,21559,109367940.6
2023-02-11 11:00,21661.9,21693,21658.4,21689.2,3092.062,0.0012649,0.002678273,21672.64662,8206.131261,9402,67013167.05
2023-02-11 12:00,21689.2,21770,21651.1,21702.1,18378.803,0.000594766,0.002626163,21710.14252,15008.25585,53347,399006432.5
2023-02-11 13:00,21702.2,21756,21687,21738.2,8002.958,0.001663433,0.002515232,21722.63491,10793.15838,31203,173845334.8
2023-02-11 14:00,21738.3,21745.9,21704,21741.6,6245.939,0.000156407,0.002513176,21726.89386,9800.005593,25284,135704853.7
2023-02-11 15:00,21741.6,21748,21708.5,21727,4824.333,-0.000671524,0.002414717,21726.81349,10327.5979,18369,104817383.3
2023-02-11 16:00,21726.9,21728.7,21669.9,21684.4,6844.11,-0.001960694,0.002403771,21698.02354,9400.215704,25291,148503659.9
2023-02-11 17:00,21684.4,21691.4,21652.8,21690.5,6040.514,0.000281308,0.001184688,21676.87198,9543.111344,20724,130939448.7
2023-02-11 18:00,21690.6,21722.9,21600,21644.3,15146.025,-0.002129965,0.001261124,21661.23965,16136.91369,45404,328081677.2
2023-02-11 19:00,21644.3,21665,21635.4,21652.6,6846.152,0.000383473,0.001117721,21651.25054,10068.31599,23496,148227752.2
2023-02-11 20:00,21652.6,21718.6,21635.5,21661.3,9227.098,0.000401799,0.001065492,21666.67053,14286.34274,26784,199920492.3
2023-02-11 21:00,21661.4,21850.7,21651,21815.6,16632.999,0.007123303,0.001885439,21759.95873,12753.89623,36753,361933371.8
2023-02-11 22:00,21815.7,21867.8,21770.5,21812.7,11223.391,-0.000132932,0.001887976,21814.76539,11164.39916,38964,244835641.5
2023-02-11 23:00,21812.7,21891.9,21796.9,21851.3,10953.359,0.001769611,0.00190783,21847.13873,14378.8038,37355,239299553.6
2023-02-12 0:00,21851.2,21874.7,21792,21805.1,8442.245,-0.002114291,0.001989753,21832.1461,10309.52218,31185,184312326.3
2023-02-12 1:00,21805,21834.5,21778,21797.4,5387.886,-0.000353128,0.001979829,21799.24053,8991.746818,19871,117451822.9
2023-02-12 2:00,21797.3,21811.9,21752.9,21806.2,6325.88,0.000403718,0.001975565,21783.3651,10178.87929,21942,137798953.6
2023-02-12 3:00,21806.3,21811.4,21769.1,21772.1,3730.51,-0.001563775,0.002011223,21790.34173,7507.037757,15594,81289087.72
2023-02-12 4:00,21772.1,21779,21754,21775.1,4101.376,0.000137791,0.002009383,21767.54747,8572.021082,16084,89276896.77
2023-02-12 5:00,21775.1,21793.8,21764.1,21791.2,3509.602,0.000739377,0.002009821,21782.60747,14096.6436,12332,76448282.76
2023-02-12 6:00,21791.2,21806.9,21785,21802.9,3723.303,0.000536914,0.001970578,21796.43138,10592.03714,12732,81154718.33
2023-02-12 7:00,21803,21805.4,21787.6,21788.2,2475.438,-0.000674222,0.001969682,21796.15819,7063.952191,11137,53955038.25
2023-02-12 8:00,21788.2,21842.6,21788.1,21794.8,5620.255,0.000302916,0.001967914,21809.39278,10852.9844,16563,122574348.8
2023-02-12 9:00,21794.9,21959,21791.3,21896.4,17424.821,0.004661662,0.002186159,21867.17458,12590.39357,47326,381031602.9
2023-02-12 10:00,21896.5,21911,21830.7,21868.9,10994.456,-0.001255914,0.002215856,21866.54454,12564.83624,42048,240410761.8
2023-02-12 11:00,21869,21882.1,21850,21877.6,4777.236,0.000397825,0.002204196,21866.20496,8474.771021,21621,104460021.5
2023-02-12 12:00,21877.6,21886.3,21801,21806.6,11766.039,-0.003245329,0.002291976,21846.60449,13600.19325,40718,257048000.4
2023-02-12 13:00,21806.6,21824.4,21750,21807.8,15745.816,5.50E-05,0.002292546,21791.98303,12989.18753,54702,343132555.1
2023-02-12 14:00,21807.8,22000.5,21800,21913.8,24236.101,0.004860646,0.00243548,21897.99403,13636.02375,62432,530721995.1
2023-02-12 15:00,21913.8,21969,21873,21931.4,14675.516,0.000803147,0.002435127,21913.05789,13783.81113,52620,321585431.7
2023-02-12 16:00,21931.4,22080.9,21901,21991.4,30145.08,0.002735803,0.002478514,21993.74029,14545.76674,88678,663003060.4
2023-02-12 17:00,21991.3,22041.8,21955,21978,12589.739,-0.000609329,0.001988152,22000.10281,16149.45646,49754,276975552.3
2023-02-12 18:00,21978.1,21982.4,21932,21959.9,6953.569,-0.000823551,0.002003337,21960.87681,13015.6965,26802,152706472.2
2023-02-12 19:00,21960,22019.9,21911,21983.1,7855.541,0.001056471,0.001982761,21963.31782,8924.055925,26932,172533743.6
2023-02-12 20:00,21983.1,22018.5,21938.2,21955,5769.234,-0.001278255,0.001937419,21978.30165,8559.724406,28728,126797965.1
2023-02-12 21:00,21955.1,21967.2,21694.7,21728,29555.654,-0.01033933,0.003077827,21812.34986,12453.93136,91066,644678265.4
2023-02-12 22:00,21728,21812.2,21618,21782.3,26628.479,0.00249908,0.003133012,21728.47765,13317.0345,77013,578596310.7
2023-02-12 23:00,21782.2,21823.7,21715.2,21771.1,14353.317,-0.000514179,0.003115063,21759.92592,10703.69852,50695,312327114.7
2023-02-13 0:00,21771,21865.4,21680,21800,20621.972,0.001327448,0.003129112,21768.79174,13495.9377,67592,448915413.8
2023-02-13 1:00,21800,21822.1,21641,21697,20813.65,-0.004724771,0.003300677,21726.07589,12931.79576,70558,452198939.4
2023-02-13 2:00,21696.9,21754.8,21606,21750.2,16888.313,0.002451952,0.003350923,21701.16753,15199.90026,56804,366496109.7
2023-02-13 3:00,21750.1,21814.2,21740,21800.9,8810.172,0.002331013,0.003391689,21779.3602,15694.96638,29053,191879909.4
2023-02-13 4:00,21800.9,21857,21787.1,21828,12357.873,0.001243068,0.003402103,21821.05093,16661.86006,37542,269661776.2
2023-02-13 5:00,21828,21859.4,21808.9,21820.6,6166.767,-0.000339014,0.003227037,21832.37735,10145.87962,27820,134635184.2
2023-02-13 6:00,21820.5,21841.9,21792.3,21814.6,5210.162,-0.00027497,0.003217078,21820.26405,12008.50116,23507,113687110.6
2023-02-13 7:00,21814.6,21888,21781.5,21857.2,13726.066,0.001952821,0.003248868,21845.36709,17078.04872,36311,299850950.5
2023-02-13 8:00,21857.1,21865.1,21689,21711.4,23518.726,-0.006670571,0.003506689,21766.21855,11439.26843,71653,511913730
2023-02-13 9:00,21711.4,21745,21470.4,21572.4,64333.355,-0.006402167,0.003768227,21583.78865,15284.10098,174939,1388557537
2023-02-13 10:00,21572.3,21640.1,21410,21587,36842.954,0.000676791,0.00356345,21540.31125,12979.81866,104238,793608696.5
2023-02-13 11:00,21587,21632,21560.9,21595.9,16237.12,0.000412285,0.003555576,21595.68649,11713.93706,51915,350651753
2023-02-13 12:00,21595.9,21688,21580,21649.9,17007.951,0.002500475,0.003543752,21650.24103,11252.48248,53739,368226238.5
2023-02-13 13:00,21650,21659.6,21561,21564.5,15020.733,-0.003944591,0.003613278,21612.33158,9542.049213,53907,324633062.1
2023-02-13 14:00,21564.6,21679,21551.1,21662.7,24402.582,0.004553781,0.003816959,21614.11169,18604.501,70003,527440132.9
2023-02-13 15:00,21662.7,21670.5,21544.8,21553.3,19826.531,-0.005050155,0.003914241,21610.44817,14544.69861,67488,428460220.6
2023-02-13 16:00,21553.3,21638.9,21359,21496.9,51855.034,-0.002616769,0.003931026,21515.44486,12950.67945,144615,1115684125
2023-02-13 17:00,21497,21538.1,21338,21453,37048.792,-0.002042155,0.003283107,21463.29248,11555.50649,106329,795189058.9
2023-02-13 18:00,21453,21668,21441.1,21628.6,28790.38,0.008185335,0.003777473,21571.85091,11261.19126,83017,621061785
2023-02-13 19:00,21628.7,21650,21526.6,21597.8,17152.465,-0.00142404,0.003785061,21591.12384,11185.13428,52155,370340996
2023-02-13 20:00,21597.9,21660,21552.5,21654.9,11803.663,0.002643788,0.00382775,21620.96196,9675.824411,37905,255206548.8
2023-02-13 21:00,21655,21667.9,21573.4,21604.1,7650.166,-0.002345889,0.003719322,21609.51831,8679.786616,26790,165316402.3
2023-02-13 22:00,21604.1,21670,21593.4,21628.6,6166.264,0.001134044,0.003681196,21625.23151,8635.436704,22809,133346886.5
2023-02-13 23:00,21628.6,21840,21626.8,21766.2,29344.002,0.006361947,0.003933051,21754.28727,17127.2457,73117,638357849.1
2023-02-14 0:00,21766.1,21806.5,21722.3,21727.6,11733.572,-0.001773392,0.003937789,21756.98207,11105.43489,43951,255287115.7
2023-02-14 1:00,21727.7,21753.3,21670.8,21698.7,7944.819,-0.001330105,0.003945553,21708.40573,8877.72128,30469,172469354.3
2023-02-14 2:00,21698.7,21731,21689.5,21705.8,5578.589,0.000327209,0.003947831,21712.6784,8363.95393,18357,121126108.9
2023-02-14 3:00,21705.9,21739.9,21681.6,21691.8,6148.213,-0.000644989,0.003914392,21706.73371,12150.61321,23292,133457622.4
2023-02-14 4:00,21691.8,21730,21676.5,21696.1,6111.674,0.000198232,0.003623224,21704.28653,15697.9522,20055,132649523.7
2023-02-14 5:00,21696.1,21726.1,21689.6,21717.3,4568.873,0.000977134,0.003301514,21709.3373,9502.305983,18833,99187205.04
2023-02-14 6:00,21717.3,21758,21710.4,21736.7,7092.453,0.000893297,0.003303031,21736.20907,13361.0842,23193,154163041.2
2023-02-14 7:00,21736.7,21780,21731,21759.9,6401.292,0.001067319,0.003306918,21751.03733,10606.60354,21018,139234741.3
2023-02-14 8:00,21760,21765,21659.1,21685.5,10995.374,-0.003419133,0.003371749,21703.6267,9813.70457,38963,238639492.7
2023-02-14 9:00,21685.4,21880,21675.3,21808.7,18570.378,0.005681216,0.003451951,21761.92867,11069.97101,55902,404127241.3
2023-02-14 10:00,21808.7,21830,21775.5,21799.9,11654.05,-0.000403509,0.003326451,21803.18649,8782.674779,44405,254095425.5
2023-02-14 11:00,21799.9,21808.2,21764.1,21798.9,6214.779,-4.59E-05,0.003080274,21789.37631,9074.041056,25901,135416158.3
2023-02-14 12:00,21798.9,21894.1,21785.4,21850,14004.451,0.002344155,0.003008965,21832.53826,10662.70823,43265,305752712.2
2023-02-14 13:00,21850,21887.2,21485.2,21711.3,92791.301,-0.006347826,0.003358225,21730.4424,16151.15969,255416,2016396021
2023-02-14 14:00,21711.3,22250,21560,22239.9,109984.903,0.024346769,0.006102029,21866.77472,17062.12049,251293,2405015097
2023-02-14 15:00,22240,22320,21843.6,22033.3,108640.67,-0.00928961,0.006532706,22115.49468,12848.01396,305204,2402642159
2023-02-14 16:00,22033.4,22124,21910.2,22001.3,45439.921,-0.001452347,0.006543278,22015.69652,11741.92348,139499,1000391511
2023-02-14 17:00,22001.3,22075,21986.8,22041.2,21540.62,0.001813529,0.006503541,22032.23629,13703.39164,72930,474588029.6
2023-02-14 18:00,22041.2,22174.3,22035.2,22106,28032.05,0.002939949,0.006517701,22112.92048,12686.63708,81611,619870492.6
2023-02-14 19:00,22106.1,22230.8,22054.3,22196.7,26268.9,0.004102958,0.00644106,22161.04849,11318.67652,84398,582146366.6
2023-02-14 20:00,22196.8,22251.4,22157,22243.4,14951.678,0.002103916,0.006411498,22196.81483,9723.207391,53064,331879627.9
2023-02-14 21:00,22243.4,22275,22110.4,22230.6,18663.036,-0.000575452,0.006398074,22192.91114,10477.59012,64864,414187099.5
2023-02-14 22:00,22230.6,22238,22143.5,22176.7,6987.456,-0.002424586,0.006447923,22191.66563,10081.32342,36462,155063287.1
2023-02-14 23:00,22176.8,22248.2,22156.7,22187.4,8472.457,0.000482488,0.006436845,22211.48997,8441.902734,36335,188185893.6
2023-02-15 0:00,22187.4,22190.8,22098.6,22137.1,11587.477,-0.002267052,0.006479487,22147.72642,9975.787189,45072,256636270.5
2023-02-15 1:00,22137,22157.1,22080.6,22100.6,6950.562,-0.001648816,0.006507084,22123.13378,10362.27448,31562,153768213
2023-02-15 2:00,22100.7,22120,22038.5,22063,8879.042,-0.001701311,0.006532934,22078.72344,10009.61087,35392,196037912.8
2023-02-15 3:00,22063,22123.1,22059.6,22088.9,8163.079,0.001173911,0.006533236,22087.27487,11444.78542,28836,180300169.7
2023-02-15 4:00,22088.9,22110,22061.2,22074.3,4466.55,-0.000660965,0.006468934,22093.97413,7738.217525,19075,98683840.13
2023-02-15 5:00,22074.3,22137.1,22074.2,22125.9,6020.52,0.00233756,0.006381718,22103.87008,10659.87019,21662,133076791.9
2023-02-15 6:00,22125.9,22148,22095.8,22107.1,5068.649,-0.000849683,0.006386708,22123.66999,9489.972947,21034,112137117.8
2023-02-15 7:00,22107.1,22164.4,22085.1,22097.5,8340.454,-0.00043425,0.006389746,22121.75775,9566.491783,27533,184505502.9
2023-02-15 8:00,22097.4,22120,22077,22080.8,7597.855,-0.000755742,0.006385352,22096.27149,21073.65498,26909,167884266.9
2023-02-15 9:00,22080.8,22191.2,22075.9,22161.9,8711.57,0.003672874,0.006206703,22120.20216,10458.83582,26779,192701689.5
2023-02-15 10:00,22161.9,22244,22136.5,22222.6,15307.304,0.002738935,0.00297819,22193.91136,11358.55147,47413,339728948.2
2023-02-15 11:00,22222.7,22500,22212.9,22433,54449.598,0.009467839,0.002861495,22375.37973,17226.2208,130498,1218330432
2023-02-15 12:00,22433,22924.9,22432.9,22763.6,96483.152,0.014737217,0.004156806,22696.46245,17055.71336,234916,2189826236
2023-02-15 13:00,22763.6,22775.3,22662,22687.1,36160.876,-0.003360628,0.004308445,22717.57212,13166.87258,112810,821487308.3
2023-02-15 14:00,22687.1,22787.8,22610.9,22677.3,37571.029,-0.000431964,0.004313207,22693.76104,13404.44883,105593,852627954.3
2023-02-15 15:00,22677.3,22880,22652.7,22798.1,36944.05,0.005326913,0.004363676,22759.13239,16195.79091,111478,840814525
2023-02-15 16:00,22798,22939,22730.1,22751.1,36857.47,-0.002061575,0.004424608,22810.43658,11893.06004,127172,840734981.9
2023-02-15 17:00,22751,22825,22733.2,22793.4,11929.68,0.001859251,0.004408439,22781.12269,12279.48523,48802,271771503.7
2023-02-15 18:00,22793.5,23066,22760,22963,37376.49,0.00744075,0.004524851,22905.24272,14841.82207,100382,856117575.4
2023-02-15 19:00,22963.1,23345.7,22934.1,23310.6,78875.576,0.015137395,0.005408533,23190.61743,14517.23565,200636,1829173307
2023-02-15 20:00,23310.6,24357,23285.9,24144.8,173137.88,0.035786295,0.009089338,23856.14899,16828.76061,408238,4130403061
2023-02-15 21:00,24144.8,24300,24011,24181,55406.516,0.001499288,0.009006158,24121.17418,16845.09734,154038,1336470223
2023-02-15 22:00,24181,24420,24120,24155.7,49934.42,-0.001046276,0.008983405,24264.10274,19057.03263,152236,1211613897
2023-02-15 23:00,24155.6,24356.7,24154.5,24332.6,28456.672,0.007323323,0.008965951,24282.03473,12339.43397,89604,690985897.8
2023-02-16 0:00,24332.7,24934.1,24287,24609.9,101112.936,0.011396234,0.008978674,24651.59447,16561.29709,278182,2492595094
2023-02-16 1:00,24609.9,24709.9,24582.2,24649.2,21884.823,0.001596918,0.008993871,24642.56064,14808.5985,87642,539298077.9
2023-02-16 2:00,24649.2,24765,24624.6,24697.8,15685.866,0.001971666,0.008911575,24686.6347,12405.07999,75814,387231243.9
2023-02-16 3:00,24697.9,24771,24680,24741,10822.901,0.001749144,0.00884699,24723.98104,10697.25962,44986,267585199.1
2023-02-16 4:00,24741,24764.6,24647.9,24647.9,14936.436,-0.003762985,0.008986976,24693.64027,10648.68007,59970,368834977.4
2023-02-16 5:00,24647.9,24730.7,24613.1,24694.4,12513.208,0.00188657,0.009015466,24675.36688,10669.41662,47882,308767998.2
2023-02-16 6:00,24694.4,24752.4,24578,24597.9,19096.117,-0.003907769,0.009240847,24694.70407,20787.70036,65404,471572958.3
2023-02-16 7:00,24597.9,24652,24427,24630.8,38570.696,0.001337513,0.0092188,24569.22506,15043.24352,115229,947652110.6
2023-02-16 8:00,24630.8,24673.7,24583.9,24592.6,12090.868,-0.001550904,0.009004617,24633.05068,9240.123657,50371,297834964.2
2023-02-16 9:00,24592.6,24670,24571.6,24662.8,10580.787,0.002854517,0.008846369,24619.41019,10642.38864,39892,260492735.3
2023-02-16 10:00,24662.8,24678,24622.5,24634.5,8445.833,-0.001147477,0.008867595,24649.82293,10338.88942,34660,208188287.9
2023-02-16 11:00,24634.5,24638.5,24520.9,24580,17425.66,-0.002212344,0.008976056,24572.34079,11343.24325,63254,428189256
2023-02-16 12:00,24580,24630,24468.8,24607.1,17900.741,0.001102522,0.008894684,24551.39048,10073.05766,69018,439488082.2
2023-02-16 13:00,24607.2,24694,24361,24465,54062.576,-0.005774756,0.009149972,24527.8997,14927.86034,158517,1326041441
2023-02-16 14:00,24465.1,24534.6,24312,24448.2,51268.553,-0.000686695,0.009150148,24421.01665,13643.19365,155868,1252030187
2023-02-16 15:00,24448.2,25104.8,24405.4,25090.2,91046.449,0.026259602,0.010193743,24781.99938,15743.11786,228929,2256313043
2023-02-16 16:00,25090.2,25290,24620,24905.4,149453.087,-0.007365426,0.007171051,24928.15528,16320.10394,418434,3725589760
2023-02-16 17:00,24905.4,24969.6,24766.9,24896.4,33713.016,-0.000361367,0.007184158,24879.35475,16300.2727,136073,838758084.8
2023-02-16 18:00,24896.4,25044,24861.1,24976.4,24140.088,0.003213316,0.007168349,24949.21423,11378.88818,93976,602276227.1
2023-02-16 19:00,24976.4,25005.3,24832,24879,17009.822,-0.003899681,0.00714389,24908.94757,10200.17974,70717,423696764.4
2023-02-16 20:00,24879.1,24884.1,24450,24581.5,61317.096,-0.011957876,0.007285619,24630.31728,13482.86181,190453,1510259529
2023-02-16 21:00,24581.5,24590.4,24372.9,24554,28693.148,-0.001118727,0.00727895,24504.67053,11299.54331,100764,703116138.2
2023-02-16 22:00,24554,24569.5,24000,24012.8,54634.097,-0.022041215,0.008740953,24220.64796,17970.65271,186456,1323273230
2023-02-16 23:00,24012.8,24113.6,23518,23526.6,93058.355,-0.020247535,0.009663157,23822.53813,18455.11438,264505,2216886210
2023-02-17 0:00,23526.6,23787.3,23350,23718.5,75326.163,0.008156725,0.009942689,23610.11169,17718.09339,202622,1778459122
2023-02-17 1:00,23718.5,23858,23652.2,23852.2,20079.87,0.00563695,0.010052091,23742.32952,12872.4296,68694,476742890.3
2023-02-17 2:00,23852.2,23857.8,23755.2,23778.1,16409.142,-0.003106632,0.010044363,23818.90515,14511.3126,60893,390847796.9
2023-02-17 3:00,23778.1,23924.7,23762.8,23839.1,13851.455,0.002565386,0.010067282,23846.13668,15760.98556,48617,330303689.2
2023-02-17 4:00,23839,23885.7,23718.5,23804.8,15939.175,-0.001438813,0.010067332,23796.68513,11143.38688,65299,379299528.7
2023-02-17 5:00,23804.9,23812.8,23685.4,23709.5,11243.311,-0.004003394,0.010025099,23743.79653,9938.892167,52979,266958888.8
2023-02-17 6:00,23709.5,23756,23612,23673.1,14246.487,-0.00153525,0.010023899,23691.34993,12019.7291,57628,337518508.8
2023-02-17 7:00,23673,23792.1,23629.2,23636,18247.062,-0.00156718,0.010024017,23721.89972,12552.50891,58955,432854975
2023-02-17 8:00,23635.9,23824.7,23520,23804.7,30751.229,0.007137417,0.010208559,23653.34134,14991.38711,85973,727369316.2
2023-02-17 9:00,23804.7,23870,23716.5,23749,22094.261,-0.002339874,0.010163542,23777.37384,10193.96567,83210,525343503.5
2023-02-17 10:00,23749.1,23790,23675.2,23757,14009.25,0.000336856,0.010170083,23742.43412,12527.74838,57625,332613695.2
2023-02-17 11:00,23757.1,23846.8,23741,23792.6,13812.592,0.001498506,0.00787626,23797.62094,11842.02809,47181,328706828.6
