time,Open,High,Low,Close,Volume,returns,volatility
2023-04-12 14:00,30039.6,30250,30000.1,30006.5,43001.031,-0.001101879,0.00280576
2023-04-12 15:00,30006.6,30050,29620,29948,69328.1,-0.001949578,0.002750303
2023-04-12 16:00,29948,30030,29900,29922.2,17995.668,-0.000861493,0.002739
2023-04-12 17:00,29922.2,30087.7,29900,30007.9,18627.942,0.002864094,0.002822043
2023-04-12 18:00,30007.9,30047.4,29830,29901.1,22496.459,-0.003559063,0.002831361
2023-04-12 19:00,29901.1,29935.4,29736,29789.5,18489.087,-0.003732304,0.002898224
2023-04-12 20:00,29789.5,29950,29761.9,29934.8,11050.974,0.004877558,0.003136636
2023-04-12 21:00,29934.8,29970,29880,29934.7,7938.413,-3.34E-06,0.003120712
2023-04-12 22:00,29934.7,29966.5,29772,29832.2,12713.241,-0.00342412,0.002631791
2023-04-12 23:00,29832.2,29928.8,29808,29875,8801.41,0.001434691,0.002654322
2023-04-13 0:00,29874.9,30027.4,29836.7,29972.8,13742.642,0.00327364,0.002735252
2023-04-13 1:00,29972.9,30069.4,29928,30048.9,10768.469,0.002538969,0.002755226
2023-04-13 2:00,30048.9,30270,29977,30105.4,18654.637,0.001880268,0.002779519
2023-04-13 3:00,30105.4,30111.7,30023.8,30057.3,9270.205,-0.00159772,0.00278255
2023-04-13 4:00,30057.2,30097,30029.6,30038.7,5848.16,-0.000618818,0.002713165
2023-04-13 5:00,30038.7,30120,30025.4,30091.2,5904.875,0.001747745,0.002648424
2023-04-13 6:00,30091.2,30107.1,29980.1,30000.3,9523.63,-0.003020817,0.002739414
2023-04-13 7:00,30000.3,30093.7,29989,30054.1,7585.65,0.001793315,0.002762903
2023-04-13 8:00,30054,30267.7,30025.7,30179,31760.645,0.004155839,0.002751542
2023-04-13 9:00,30179,30369,30134.2,30192.7,41030.443,0.000453958,0.002648845
2023-04-13 10:00,30192.6,30235.7,30134.4,30191,9823.31,-5.63E-05,0.00263086
2023-04-13 11:00,30191,30230.7,30140.2,30149.2,9424.539,-0.001384519,0.002608256
2023-04-13 12:00,30149.1,30300,30116.5,30259,25849.841,0.003641888,0.002692281
2023-04-13 13:00,30258.9,30329.3,30150,30164.3,24785.682,-0.003129647,0.002755535
2023-04-13 14:00,30164.3,30555.9,30157.1,30428.3,51401.088,0.008752068,0.003196467
2023-04-13 15:00,30428.3,30648.9,30285.5,30422.5,45298.733,-0.000190612,0.003020827
2023-04-13 16:00,30422.6,30465.7,30242.1,30312.7,23063.596,-0.003609171,0.003051697
2023-04-13 17:00,30312.7,30433.5,30266.5,30419.9,17536.245,0.003536472,0.003114913
2023-04-13 18:00,30419.9,30539.7,30398,30427.5,18078.807,0.000249836,0.002956443
2023-04-13 19:00,30427.4,30427.5,30290.6,30323.1,17788.915,-0.003431107,0.003114144
2023-04-13 20:00,30323,30323.1,30185,30233,16141.207,-0.002971332,0.003160449
2023-04-13 21:00,30233,30314.5,30225.5,30264.9,5611.276,0.001055138,0.003125735
2023-04-13 22:00,30265,30385.2,30264.9,30287.7,9426.236,0.000753348,0.003107042
2023-04-13 23:00,30287.8,30380,30262,30362.7,7863.663,0.002476253,0.003109177
2023-04-14 0:00,30362.7,30822.8,30293,30741.3,61770.177,0.012469247,0.00408368
2023-04-14 1:00,30741.4,30950,30681,30776.4,42785.518,0.001141786,0.004081373
2023-04-14 2:00,30776.3,30811.7,30516.4,30595,25698.031,-0.005894127,0.00428102
2023-04-14 3:00,30595,30727.2,30548.5,30684.6,13529.9,0.002928583,0.004299709
2023-04-14 4:00,30684.5,30748,30665.9,30700.9,9545.091,0.000531211,0.004237734
2023-04-14 5:00,30700.9,30836.6,30687.8,30786.8,17246.636,0.002797964,0.004258099
2023-04-14 6:00,30786.8,31059,30700,30939,40593.989,0.004943677,0.00433984
2023-04-14 7:00,30939,30962.2,30730,30739.9,27666.766,-0.006435244,0.004636972
2023-04-14 8:00,30739.9,30794,30647,30722.7,19820.981,-0.000559533,0.004605131
2023-04-14 9:00,30722.7,30783.9,30685,30779.5,11828.968,0.001848796,0.004516911
2023-04-14 10:00,30779.5,30819.3,30737,30755.4,11084.053,-0.000782989,0.004145771
2023-04-14 11:00,30755.4,30799.9,30710,30790,9085.141,0.001125006,0.004143956
2023-04-14 12:00,30789.9,30840,30557.5,30606.5,35891.055,-0.005959727,0.004300261
2023-04-14 13:00,30606.5,30737.9,30600,30701.7,22401.492,0.00311045,0.004285412
2023-04-14 14:00,30701.6,30740.3,30433.6,30584.7,39671.712,-0.003810864,0.004391271
2023-04-14 15:00,30584.6,30618,30080.1,30226.7,75911.918,-0.011705199,0.00509186
2023-04-14 16:00,30226.7,30264.3,29925,30132.5,48314.286,-0.00311645,0.005096198
2023-04-14 17:00,30132.6,30273.6,30110.2,30260.5,24918.895,0.004247905,0.0051853
2023-04-14 18:00,30260.6,30340.8,30224.8,30260.8,17114.161,9.91E-06,0.005182321
2023-04-14 19:00,30260.9,30337.8,30179.6,30311.2,11886.626,0.001665521,0.005164812
2023-04-14 20:00,30311.1,30500,30260,30429.9,23153.176,0.003916044,0.00436367
2023-04-14 21:00,30429.8,30493.2,30376.1,30431.8,10242.953,6.24E-05,0.004348948
2023-04-14 22:00,30431.8,30438,30390,30416.2,6205.272,-0.000512622,0.004163681
2023-04-14 23:00,30416.2,30470.8,30348.5,30453.1,9024.818,0.001213169,0.004111343
2023-04-15 0:00,30453,30599.9,30359.6,30361.1,18935.467,-0.003021039,0.004146912
2023-04-15 1:00,30361.1,30395.1,30270,30355.7,11512.194,-0.000177859,0.004073268
2023-04-15 2:00,30355.8,30430.4,30333,30366,6518.642,0.00033931,0.003862342
2023-04-15 3:00,30366.1,30414.8,30350,30367.1,4253.913,3.62E-05,0.003641363
2023-04-15 4:00,30367,30383.6,30327.4,30348.1,5747.897,-0.000625677,0.003641351
2023-04-15 5:00,30348.1,30415.7,30344.5,30410,4283.05,0.002039666,0.003648369
2023-04-15 6:00,30410,30423.3,30345.6,30376.4,3698.992,-0.0011049,0.003649941
2023-04-15 7:00,30376.5,30464,30375.6,30416.6,6499.793,0.001323396,0.00365518
2023-04-15 8:00,30416.6,30449,30348.7,30371.2,6293.655,-0.001492606,0.003440856
2023-04-15 9:00,30371.2,30456.6,30371.2,30444.2,6165.412,0.002403593,0.003406574
2023-04-15 10:00,30444.2,30460,30384,30400.1,5360.384,-0.001448552,0.003322569
2023-04-15 11:00,30400,30429,30340.6,30371,7141.161,-0.000957234,0.001977121
2023-04-15 12:00,30370.9,30432.1,30359.8,30407.3,4704.784,0.001195219,0.00182076
2023-04-15 13:00,30407.4,30430,30270.7,30320.3,11333.953,-0.002861155,0.001733273
2023-04-15 14:00,30320.4,30374.3,30288,30352.2,7859.483,0.0010521,0.001746037
2023-04-15 15:00,30352.3,30416,30312.2,30319.9,8921.849,-0.001064173,0.001728117
2023-04-15 16:00,30319.9,30333,30240.3,30306.3,15274.342,-0.00044855,0.001465253
2023-04-15 17:00,30306.2,30310,30186,30234.5,11872.479,-0.002369144,0.001541036
2023-04-15 18:00,30234.6,30295,30232,30287.9,4788.082,0.001766194,0.001609101
2023-04-15 19:00,30287.8,30320,30211.2,30318.8,6926.752,0.001020209,0.001600675
2023-04-15 20:00,30318.9,30333,30250,30268.2,5433.955,-0.001668931,0.001501622
2023-04-15 21:00,30268.2,30296,30228.3,30251.9,4673.883,-0.000538519,0.001504111
2023-04-15 22:00,30251.9,30350,30220.4,30334,8115.101,0.002713879,0.001634511
2023-04-15 23:00,30334.1,30347.5,30268.1,30280.4,3918.859,-0.001766994,0.001678561
2023-04-16 0:00,30280.4,30311,30258,30270.2,4328.101,-0.000336852,0.001675416
2023-04-16 1:00,30270.1,30270.2,30102,30228,14981.964,-0.00139411,0.001616589
2023-04-16 2:00,30228,30279.5,30215.3,30258.7,4021.159,0.001015615,0.00163042
2023-04-16 3:00,30258.7,30269.8,30221.6,30249,3177.721,-0.000320569,0.001590918
2023-04-16 4:00,30249,30309.9,30240.5,30291.8,4836.461,0.001414923,0.001606567
2023-04-16 5:00,30291.7,30329.8,30276.4,30296.7,6216.931,0.00016176,0.00149484
2023-04-16 6:00,30296.7,30340,30289.1,30289.1,3398.005,-0.000250852,0.001467694
2023-04-16 7:00,30289.2,30397.4,30279.6,30330.8,6851.818,0.001376733,0.001495326
2023-04-16 8:00,30330.8,30345.1,30312.9,30322.7,3220.191,-0.000267055,0.001465916
2023-04-16 9:00,30322.8,30322.8,30243,30268.7,8573.574,-0.001780844,0.001377544
2023-04-16 10:00,30268.6,30282,30246.9,30280,4411.097,0.000373323,0.001356271
2023-04-16 11:00,30280,30314.7,30210,30220.1,6832.721,-0.001978203,0.001404371
2023-04-16 12:00,30220.1,30273,30212.9,30250.1,7893.37,0.000992717,0.001425811
2023-04-16 13:00,30250.1,30256.2,30142.5,30241,12816.204,-0.000300825,0.001323262
2023-04-16 14:00,30241,30319.5,30231.9,30304,9949.99,0.002083264,0.001347075
2023-04-16 15:00,30304,30363.2,30289.5,30324.7,9471.514,0.000683078,0.001336063
2023-04-16 16:00,30324.7,30338.9,30252.3,30334.9,8246.375,0.000336359,0.001277344
2023-04-16 17:00,30335,30377.8,30287.9,30292.1,6632.159,-0.001410916,0.001315026
2023-04-16 18:00,30292,30488.4,30288.9,30487.1,9583.748,0.006437322,0.001860061
2023-04-16 19:00,30487.1,30560,30270.6,30306,33150.368,-0.005940217,0.002284326
2023-04-16 20:00,30306,30391.7,30170.9,30334.4,21782.812,0.000937108,0.002290879
2023-04-16 21:00,30334.4,30383.6,30261.9,30377.3,7576.276,0.001414236,0.002279976
2023-04-16 22:00,30377.2,30399.9,30282.8,30314.7,5914.123,-0.002060749,0.002328775
2023-04-16 23:00,30314.7,30333,30230.4,30286.6,6359.337,-0.000926943,0.002338398
2023-04-17 0:00,30286.6,30307.4,29763.1,29833,61633.426,-0.01497692,0.004070995
2023-04-17 1:00,29833,29983.9,29714.1,29932.6,26853.169,0.003338585,0.004169429
2023-04-17 2:00,29932.6,30092.4,29871.3,30006.3,15319.537,0.002462198,0.004225014
2023-04-17 3:00,30006.3,30029.1,29936.1,29966.5,7775.525,-0.001326388,0.004206347
2023-04-17 4:00,29966.5,29973.5,29890,29968.6,7732.991,7.01E-05,0.004208408
2023-04-17 5:00,29968.6,29994.6,29921,29984,6132.674,0.000513871,0.004205188
2023-04-17 6:00,29983.9,29992.3,29871.7,29890,7670.655,-0.003135005,0.004241441
2023-04-17 7:00,29890.1,29929.9,29822,29831.1,11740.511,-0.001970559,0.004241314
2023-04-17 8:00,29831.2,29913.5,29781.6,29907.2,14142.63,0.002551029,0.004286935
2023-04-17 9:00,29907.3,29913.6,29840,29871,6843.89,-0.001210411,0.004288853
2023-04-17 10:00,29870.9,29888,29750,29880.6,16522.857,0.000321382,0.004248602
2023-04-17 11:00,29880.7,29885.7,29283.8,29558.1,56406.597,-0.010792956,0.004792838
2023-04-17 12:00,29558.1,29589.4,29428,29520,31833.617,-0.001288987,0.004777951
2023-04-17 13:00,29520,29529.9,29231,29391.1,50153.908,-0.004366531,0.004825416
2023-04-17 14:00,29391,29468.9,29340,29425.1,23923.129,0.001156813,0.004502035
2023-04-17 15:00,29425.1,29454,29219.9,29346.5,25944.73,-0.002671189,0.004400537
2023-04-17 16:00,29346.5,29470,29316.3,29450.7,21783.509,0.003550679,0.004517048
2023-04-17 17:00,29450.7,29522.4,29432.4,29450,11407.819,-2.38E-05,0.004480058
2023-04-17 18:00,29450,29565,29442.6,29511.4,11501.618,0.00208489,0.00455002
2023-04-17 19:00,29511.4,29565,29441.3,29459.6,10354.836,-0.001755254,0.004549909
2023-04-17 20:00,29459.6,29484.6,29414.1,29436.1,9262.259,-0.000797703,0.003232691
2023-04-17 21:00,29436,29460,29370,29438.3,7208.019,7.47E-05,0.003099617
2023-04-17 22:00,29438.2,29524,29438.2,29491.7,6328.724,0.001813963,0.003066619
2023-04-17 23:00,29491.7,29497.9,29380,29420,7041.918,-0.002431193,0.003085355
2023-04-18 0:00,29420.1,29439.8,29250,29356,13807.628,-0.002175391,0.003088464
2023-04-18 1:00,29356,29412.3,29078.1,29360.5,34147.742,0.000153291,0.003080033
2023-04-18 2:00,29360.6,29477.9,29360.6,29453.2,11947.519,0.003157303,0.003175272
2023-04-18 3:00,29453.3,29485,29425,29431.7,5771.08,-0.000729972,0.003161872
2023-04-18 4:00,29431.6,29496,29426.6,29480.2,6040.384,0.001647883,0.003119631
2023-04-18 5:00,29480.3,29595,29480.2,29530.1,14547.844,0.001692662,0.003162567
2023-04-18 6:00,29530.1,29729.7,29530,29702.9,24152.948,0.005851656,0.003471214
2023-04-18 7:00,29703,29790,29655.1,29756.8,15122.754,0.001814638,0.002462016
2023-04-18 8:00,29756.8,29818,29678.2,29689.2,15694.387,-0.00227175,0.002505617
2023-04-18 9:00,29689.2,29940,29680.1,29887,22969.089,0.006662355,0.002637311
2023-04-18 10:00,29887,29973.1,29850.1,29888.2,17369.383,4.02E-05,0.002642072
2023-04-18 11:00,29888.1,30378,29874.2,30369.7,64337.033,0.016110037,0.004217306
2023-04-18 12:00,30369.7,30480,30266.4,30290.8,50173.894,-0.002597984,0.004300389
2023-04-18 13:00,30290.9,30425,30268,30362.4,24045.028,0.002363754,0.004291446
2023-04-18 14:00,30362.3,30377.7,30100,30230.3,41887.73,-0.004350776,0.004484992
2023-04-18 15:00,30230.4,30274.1,30082.8,30170.2,27684.224,-0.001988072,0.004493398
2023-04-18 16:00,30170.1,30250,30138,30209.8,16028.528,0.001312553,0.004468679
2023-04-18 17:00,30209.7,30246.1,30000.2,30013.5,20534.657,-0.006497891,0.00479395
2023-04-18 18:00,30013.4,30269.7,29927.6,30135.8,40411.972,0.004074833,0.004841102
2023-04-18 19:00,30135.9,30227,30085.8,30205.8,12123.113,0.002322819,0.004775277
2023-04-18 20:00,30205.8,30450,30132.9,30416.6,23556.55,0.006978792,0.00485961
2023-04-18 21:00,30416.6,30438.1,30272.4,30365,13172.304,-0.001696442,0.004909689
2023-04-18 22:00,30365.1,30398.8,30280,30357.5,8236.443,-0.000246995,0.004915327
2023-04-18 23:00,30357.5,30399.1,30287.5,30365.8,9427.036,0.000273409,0.004896187
2023-04-19 0:00,30365.8,30410,30267.4,30306.4,12008.54,-0.001956148,0.004959271
2023-04-19 1:00,30306.5,30334.5,30206.1,30222.6,9968.084,-0.002765093,0.005044608
2023-04-19 2:00,30222.6,30250,30107.2,30191.1,14174.906,-0.001042266,0.004942494
2023-04-19 3:00,30191,30270.8,30160,30199.9,6141.314,0.000291477,0.004938208
2023-04-19 4:00,30199.9,30229.6,30130,30189.9,8148.181,-0.000331127,0.004894564
2023-04-19 5:00,30189.9,30326.9,30160.8,30254.1,9333.935,0.002126539,0.004712672
2023-04-19 6:00,30254,30263.7,29985.1,29989.8,25044.931,-0.008736006,0.005157227
2023-04-19 7:00,29989.9,30107,29960,30064.8,15143.864,0.00250085,0.003611126
2023-04-19 8:00,30064.7,30067.1,28800,29148,138714.598,-0.030494133,0.007623379
2023-04-19 9:00,29148.1,29305.8,29017.8,29184.9,44214.546,0.001265953,0.007595016
2023-04-19 10:00,29185,29261.7,29065.1,29240,23936.527,0.001887963,0.00761921
2023-04-19 11:00,29240,29329.4,29217.4,29299.9,17845.86,0.002048564,0.007662732
2023-04-19 12:00,29300,29300,29159,29210,14764.175,-0.00306827,0.007642672
2023-04-19 13:00,29209.9,29329.9,29164.7,29317.7,16602.517,0.003687093,0.007642191
2023-04-19 14:00,29317.6,29490,29312,29376.5,32860.717,0.002005614,0.007581587
2023-04-19 15:00,29376.6,29414.7,29015,29247.9,34102.521,-0.004377649,0.007563542
2023-04-19 16:00,29248,29357.2,29224,29296.4,14018.659,0.001658239,0.007336745
2023-04-19 17:00,29296.4,29309.7,29033,29301.8,22744.332,0.000184323,0.007350835
2023-04-19 18:00,29301.8,29340,29201,29260.1,14002.883,-0.001423121,0.007342841
2023-04-19 19:00,29260,29334.9,29180,29210.6,10854.441,-0.001691724,0.00732658
2023-04-19 20:00,29210.5,29309.7,29129.5,29222.9,13928.779,0.00042108,0.007345077
2023-04-19 21:00,29223,29231.4,28800,29165,56221.255,-0.001981323,0.007341705
2023-04-19 22:00,29165,29230.5,29017.8,29068,18611.166,-0.003325904,0.007347819
2023-04-19 23:00,29068,29080,28557.3,28795.1,70479.379,-0.009388331,0.007515015
2023-04-20 0:00,28795,28957,28704.2,28911,27203.481,0.00402499,0.007638763
2023-04-20 1:00,28911,28994.4,28826.6,28919.4,15640.44,0.000290547,0.007595781
2023-04-20 2:00,28919.4,28947.6,28700,28734.4,17495.483,-0.00639709,0.007507764
2023-04-20 3:00,28734.4,28870,28520.2,28850.1,31560.725,0.004026533,0.007564601
2023-04-20 4:00,28850,28944.9,28832.4,28855.2,14838.404,0.000176776,0.003516961
2023-04-20 5:00,28855.2,28932.5,28803.5,28884.6,9724.672,0.00101888,0.003510865
2023-04-20 6:00,28884.6,29078,28882.3,28911.2,22915.833,0.000920906,0.003482631
2023-04-20 7:00,28911.1,28932.4,28837.2,28857.7,11481.675,-0.001850494,0.003437794
2023-04-20 8:00,28857.7,28938,28707.5,28819,19868.455,-0.001341063,0.003398075
2023-04-20 9:00,28819,28898.4,28808.3,28852.2,8886.479,0.001152018,0.003272012
2023-04-20 10:00,28852.2,28895,28765.4,28838.9,9903.829,-0.00046097,0.003206736
2023-04-20 11:00,28838.9,28848.5,28575.6,28601.6,29531.148,-0.008228469,0.00352518
2023-04-20 12:00,28601.5,28940,28300,28876.3,75341.034,0.009604358,0.004230836
2023-04-20 13:00,28876.3,28886.4,28697.5,28803.9,28590.78,-0.002507246,0.004243567
2023-04-20 14:00,28803.9,28858,28658.4,28706.6,20841.837,-0.003378015,0.00427987
2023-04-20 15:00,28706.5,28724.3,28414.6,28492.3,39519.46,-0.007465182,0.004520763
2023-04-20 16:00,28492.4,28650,28200,28428.5,59652.936,-0.002239201,0.00450861
2023-04-20 17:00,28428.6,28595.6,28332.5,28441.2,33008.785,0.000446735,0.004523874
2023-04-20 18:00,28441.1,28519.6,28265,28351.5,30955.735,-0.003153875,0.004519873
2023-04-20 19:00,28351.5,28353.8,27983,28091.2,62585.416,-0.009181172,0.004500406
2023-04-20 20:00,28091.2,28319.7,27995.1,28192.6,28489.022,0.003609671,0.004475787
2023-04-20 21:00,28192.5,28270,28150,28220.8,13328.092,0.001000262,0.004491412
2023-04-20 22:00,28220.7,28358.4,28162.4,28238.9,17658.298,0.000641371,0.00433687
2023-04-20 23:00,28239,28305,28167,28229.9,10157.267,-0.000318709,0.00418536
2023-04-21 0:00,28229.9,28368.9,28076.1,28279.4,27983.965,0.00175346,0.004224895
2023-04-21 1:00,28279.4,28310.8,28178,28186,10377.287,-0.003302757,0.004226782
2023-04-21 2:00,28186,28241.8,28122,28240.6,10118.162,0.001937132,0.004259788
2023-04-21 3:00,28240.7,28325,28230.8,28309.1,9916.128,0.002425586,0.004330252
2023-04-21 4:00,28309.2,28332.3,28216.5,28225.9,9233.806,-0.002938984,0.004352525
2023-04-21 5:00,28225.9,28248.3,28140.8,28143.1,11832.942,-0.002933476,0.004340573
2023-04-21 6:00,28143.1,28210.9,27800,27906.5,58267.24,-0.008407034,0.00462067
2023-04-21 7:00,27906,28159.9,27829.4,28142.3,40461.721,0.008449644,0.00486595
2023-04-21 8:00,28142.4,28225.8,28000.2,28061.4,26538.294,-0.002874676,0.004218957
2023-04-21 9:00,28061.4,28103.4,27954.4,28048.8,16432.196,-0.000449015,0.004216189
2023-04-21 10:00,28048.9,28146.9,27916.9,27990,17176.894,-0.002096346,0.004192921
2023-04-21 11:00,27990,28085.8,27904.4,28054.5,20683.976,0.002304394,0.003995777
2023-04-21 12:00,28054.5,28220.8,27954.4,28206.7,28975.923,0.005425155,0.00420893
2023-04-21 13:00,28206.6,28300,28078,28104,37612.201,-0.003640979,0.004265382
2023-04-21 14:00,28103.9,28213.3,28025,28048.4,34891.087,-0.001978366,0.004236156
2023-04-21 15:00,28048.4,28137.8,27967,28032.8,25198.552,-0.000556181,0.003716054
2023-04-21 16:00,28032.8,28086.4,27930,28035,25590.088,7.85E-05,0.003613108
2023-04-21 17:00,28035,28053.5,27744,27893.4,44203.626,-0.005050829,0.003751487
2023-04-21 18:00,27893.4,27988.2,27700,27776.8,30128.06,-0.0041802,0.003823332
2023-04-21 19:00,27776.8,27799.3,27188,27273.6,111192.959,-0.018115838,0.00543323
2023-04-21 20:00,27273.6,27400,27160,27263.7,39139.263,-0.000362988,0.005382648
2023-04-21 21:00,27263.7,27365.5,27215.9,27279,14789.816,0.000561186,0.005395703
2023-04-21 22:00,27279.1,27342,27100,27259.7,24858.226,-0.000707504,0.005336013
2023-04-21 23:00,27259.8,27330,27235.1,27252.5,12230.421,-0.000264126,0.005258503
2023-04-22 0:00,27252.6,27325,27208.1,27216.7,10981.057,-0.001313641,0.005253945
2023-04-22 1:00,27216.8,27306.3,27126,27285.8,16044.007,0.002538882,0.005334003
2023-04-22 2:00,27285.8,27313.6,27224,27229.5,9208.936,-0.002063344,0.005086537
2023-04-22 3:00,27229.5,27360,27223.5,27309.9,9495.471,0.00295268,0.004668143
2023-04-22 4:00,27309.9,27357,27290.6,27334.1,7935.817,0.000886126,0.004685131
2023-04-22 5:00,27334,27387.8,27291,27383.9,7263.649,0.0018219,0.004734144
2023-04-22 6:00,27384,27384.1,27289.2,27334.7,8584.799,-0.001796676,0.004731591
2023-04-22 7:00,27334.8,27343,27204.5,27268.4,12290.803,-0.002425488,0.004666387
2023-04-22 8:00,27268.4,27299.9,27166,27201.1,13388.12,-0.002468058,0.004383099
2023-04-22 9:00,27201.1,27262.1,27201,27229.3,8023.102,0.001036723,0.004404681
2023-04-22 10:00,27229.3,27254.4,27168,27238.6,11791.619,0.000341544,0.004423876
2023-04-22 11:00,27238.6,27310,27226,27276.1,9686.811,0.001376723,0.004465449
2023-04-22 12:00,27276.1,27349,27270.3,27325.1,10306.534,0.001796445,0.004510823
2023-04-22 13:00,27325.2,27347.5,27219.5,27241.9,12607.535,-0.00304482,0.004444183
2023-04-22 14:00,27241.9,27478,27232.1,27463.8,26851.065,0.008145541,0.004841834
2023-04-22 15:00,27463.7,27556.1,27369.1,27477.1,32438.621,0.000484274,0.002521815
2023-04-22 16:00,27477.1,27685.5,27470.5,27567.4,37099.119,0.003286373,0.002596543
2023-04-22 17:00,27567.4,27780,27551.5,27654,24527.415,0.003141392,0.002660072
2023-04-22 18:00,27654.1,27664.3,27512,27585.7,16143.312,-0.002469805,0.002736753
2023-04-22 19:00,27585.7,27642.8,27569.4,27604.7,8739.959,0.000688763,0.002729236
2023-04-22 20:00,27604.6,27693.2,27604.6,27621.4,8584.462,0.000604969,0.002690179
2023-04-22 21:00,27621.4,27658.8,27554.6,27658.8,7009.362,0.001354023,0.002661411
2023-04-22 22:00,27658.8,27888,27636.2,27837.8,22710.393,0.00647172,0.002873772
2023-04-22 23:00,27837.8,27868.7,27785,27807.2,13837.053,-0.001099225,0.00287979
2023-04-23 0:00,27807.2,27807.3,27390.3,27532.8,31101.497,-0.009867948,0.00375485
2023-04-23 1:00,27532.7,27649,27457,27539.4,17495.625,0.000239714,0.003739262
2023-04-23 2:00,27539.5,27598.4,27474,27580.1,8986.863,0.001477883,0.003714704
2023-04-23 3:00,27580.1,27633,27516.8,27545.2,9074.772,-0.001265405,0.00367624
2023-04-23 4:00,27545.2,27621.8,27533.6,27592,5057.393,0.001699026,0.003616075
2023-04-23 5:00,27592,27610.9,27519.2,27573.8,6634.009,-0.000659611,0.003628127
2023-04-23 6:00,27573.7,27615.9,27550,27574.9,5524.047,3.99E-05,0.003630038
2023-04-23 7:00,27575,27738.5,27533,27704.6,15396.412,0.004703553,0.003741065
2023-04-23 8:00,27704.7,27760,27653.7,27695.8,12950.71,-0.000317637,0.003740889
2023-04-23 9:00,27695.9,27708.7,27574,27618,10320.098,-0.00280909,0.003728885
2023-04-23 10:00,27618.1,27631.2,27463.4,27517.1,15897.008,-0.003653414,0.003407141
2023-04-23 11:00,27517.1,27636.8,27493.7,27632.8,10775.841,0.004204658,0.003528483
2023-04-23 12:00,27632.8,27729,27573.6,27594,15762.395,-0.001404128,0.0034742
2023-04-23 13:00,27594.1,27652,27560,27614.6,7627.356,0.000746539,0.003402723
2023-04-23 14:00,27614.6,27669.9,27481.3,27538.9,13647.181,-0.002741304,0.003413344
2023-04-23 15:00,27539,27563.7,27279.7,27460.2,33441.59,-0.002857776,0.0034631
2023-04-23 16:00,27460.2,27679.6,27355.5,27570.1,26455.798,0.004002156,0.003588625
2023-04-23 17:00,27570.1,27617.1,27464.4,27500.7,11729.651,-0.00251722,0.003611151
2023-04-23 18:00,27500.6,27531.9,27307,27443.5,25669.613,-0.002079947,0.003258664
2023-04-23 19:00,27443.5,27518.4,27405.2,27453.3,10965.105,0.000357097,0.003265724
2023-04-23 20:00,27453.3,27536.2,27388.3,27492,10033.523,0.001409667,0.002462471
2023-04-23 21:00,27492,27543.2,27474,27499.4,5523.787,0.000269169,0.002462676
2023-04-23 22:00,27499.5,27629.8,27409,27579.6,12387.218,0.002916427,0.002530336
2023-04-23 23:00,27579.7,27642.6,27529.5,27576,9624.863,-0.000130531,0.002513081
2023-04-24 0:00,27575.9,27869.2,27410,27793.7,33303.528,0.007894546,0.003050318
2023-04-24 1:00,27793.6,28000,27670.4,27739.8,43190.654,-0.001939288,0.003086232
2023-04-24 2:00,27739.8,27819,27655.1,27730.2,13226.648,-0.000346073,0.00308918
2023-04-24 3:00,27730.3,27780.2,27665,27780,9850.616,0.001795876,0.002934874
2023-04-24 4:00,27780.1,27782.3,27682,27689.9,6830.321,-0.003243341,0.003030249
2023-04-24 5:00,27689.8,27746.8,27615,27643.3,10513.414,-0.001682924,0.00298556
2023-04-24 6:00,27643.4,27692.8,27450,27534,19020.518,-0.003953942,0.003005867
2023-04-24 7:00,27534,27534.1,27331,27440.8,29520.138,-0.003384906,0.002929872
2023-04-24 8:00,27440.9,27510,27140,27173.9,43744.68,-0.009726393,0.003602142
2023-04-24 9:00,27173.8,27363,27150.2,27300,25091.676,0.004640482,0.003788315
2023-04-24 10:00,27300,27428.8,27294.7,27406.8,13924.091,0.003912088,0.003878293
2023-04-24 11:00,27406.8,27544,27368.4,27540,18977.325,0.004860108,0.003985881
2023-04-24 12:00,27539.9,27571.1,27409.3,27431.4,17315.544,-0.003943355,0.003977964
2023-04-24 13:00,27431.3,27700,27375.2,27611.9,40227.1,0.006580051,0.00421734
2023-04-24 14:00,27611.9,27689.2,27261.3,27416.8,46697.602,-0.007065794,0.004497871
2023-04-24 15:00,27416.7,27417.8,27208,27256,30956.132,-0.005865017,0.004680504
2023-04-24 16:00,27255.9,27385.4,27000,27100.2,47593.734,-0.005716173,0.004808947
2023-04-24 17:00,27100.2,27399,26919.3,27365.3,50063.381,0.009782216,0.005350498
2023-04-24 18:00,27365.2,27577,27275.8,27327.1,33089.81,-0.001395928,0.005303681
2023-04-24 19:00,27327.1,27407.3,27307.7,27373.8,10818.29,0.001708926,0.005325352
2023-04-24 20:00,27373.8,27473.8,27327.2,27446.7,11490.961,0.00266313,0.00501849
2023-04-24 21:00,27446.7,27449.4,27305.2,27400,7521.721,-0.00170148,0.005015471
2023-04-24 22:00,27400,27510.5,27365.1,27447.8,8100.823,0.001744526,0.005042843
2023-04-24 23:00,27447.9,27547.1,27428.2,27497.5,10199.561,0.00181071,0.005043199
2023-04-25 0:00,27497.4,27583.6,27415,27447.8,15297.7,-0.001807437,0.005012198
2023-04-25 1:00,27447.8,27508,27351.3,27386.5,9999.868,-0.00223333,0.00502096
2023-04-25 2:00,27386.5,27416,27310,27391.6,10211.152,0.000186223,0.004953992
